ticker,annual_return,annual_volatility,sharpe_ratio,max_drawdown,log_avg_volume,skewness,kurtosis,recent_1y_return,data_points
CTSH,0.11418873252015138,0.31537362267648306,0.3620744548991296,-0.43765316188136805,15.070711488519331,-0.34053417984893364,13.262837690303993,0.03253517874063605,1256
COHR,0.430377977611597,0.5653053233049504,0.761319520388511,-0.722233386836652,14.461255897131258,0.1789463369532979,8.510359723670135,1.1787272914649631,1256
COIN,0.38707255536392404,0.8941865859786567,0.4328767188341193,-0.9089789936876204,16.209124627109258,0.45939213709747373,2.433658970231034,0.46941122498370547,934
CL,0.1079625350076805,0.20698791891339288,0.521588581471046,-0.22572713677582834,15.304007899316792,0.40565437132845733,13.820325383650584,0.16412287535210868,1256
CMCSA,0.027703452357167313,0.2865895645048479,0.09666594945643489,-0.5211347987493874,16.89283472952461,-0.060044039123849285,6.238812494455999,-0.12169210936225794,1256
FIX,0.7076931543785696,0.4355232486575326,1.6249262388632066,-0.41207075991150544,12.465840622420798,0.09589513184158197,6.5178427569637485,1.0943929024736683,1256
CAG,0.027256078011847595,0.2441585030295143,0.11163272084999978,-0.34695601756902655,15.223948701264513,-0.36593858020572834,7.299242310551762,0.00694758064240264,1256
COP,0.23864866531787254,0.44130741126809736,0.5407764728720855,-0.6565815363214628,15.8548144345947,0.0318953327521709,14.037881586892574,-0.1400955799352589,1256
ED,0.07049988589070888,0.24761090634215477,0.28472043874065234,-0.3090506755869422,14.544740516601399,0.37157413158344693,22.330646665899458,0.014661266233842563,1256
STZ,0.0881560790811653,0.27807021574204605,0.3170281248781565,-0.49294427704859334,13.977846136737135,-0.013205210994787435,17.03744327901685,-0.07671292540782126,1256
CEG,0.9670537141237503,0.4375272010322701,2.210271068500778,-0.2764498775462303,14.729803100191955,1.202121685650454,10.025595735797515,0.9496227286919836,740
COO,0.07110696795727245,0.29632508332085084,0.23996270298954145,-0.45448213285637373,14.00261032792142,0.17252233280280124,7.718433890612696,-0.033611671965551704,1256
CPRT,0.2580532728104079,0.30619513132971876,0.8427739255348562,-0.43751197340385756,15.381985643600974,0.20422610196825153,9.639397486950548,0.18632655241051488,1256
GLW,0.19286685440549967,0.3311377397826421,0.582436947634229,-0.41098647118430687,15.400842479883597,0.1663090101399691,9.393757378753941,0.6003533329089688,1256
CPAY,0.09873881028483766,0.35304789655815805,0.2796753960225685,-0.5012923918013379,13.31844866336156,0.26588714998130314,6.2248027984588585,0.19447303641549252,1256
CTVA,0.22777890159413117,0.3366526190973216,0.6765992262436059,-0.34761657781526606,15.113162694165915,0.22356334847890152,11.071704222022042,0.19398553550103492,1256
CSGP,0.09681920286998724,0.3563772855378053,0.2716761331291875,-0.46591135353218194,14.695568389691317,0.47366274201909053,8.036634437478245,-0.17816683606326378,1256
COST,0.3194106437329618,0.24152357297951385,1.3224822728175456,-0.3140243238085032,14.630501046646152,-0.12930993291803108,8.533589732360005,0.40527794137761464,1256
CTRA,0.22897748716809696,0.39551862307864266,0.5789297236771791,-0.3360410743711643,15.861909617968191,0.31258552720656224,3.7657540300472743,0.03301618551907404,1256
CRH,0.2950029959610352,0.3488694899341191,0.8455970053923142,-0.5215782712732174,14.377345290772832,-0.44406560124559513,9.457270414581892,0.35843368884077,1256
CRWD,0.7196435237233012,0.5478426309417732,1.3135953339122082,-0.6769220151886317,15.325498171862828,-0.004137887343736138,2.801152446001012,0.36812622410362694,1256
CCI,-0.004833351064055469,0.29709137600580604,-0.0162689039615913,-0.5547698294709075,14.64472495046085,0.08752084713744954,5.361254911435783,-0.17295801184717718,1256
CSX,0.11770175371568192,0.2929590249037675,0.40176865605811296,-0.4055300129027628,16.382763461596806,0.021051042127302785,12.937118294731393,-0.059983852908432,1256
CMI,0.2251893526514921,0.29769743007569927,0.7564370058358595,-0.4142356931038469,13.920066195973316,0.931274832062366,15.518647005053957,0.4884326202430813,1256
CVS,-0.02740963483510006,0.30429123059195784,-0.09007697915506237,-0.5678882723652043,15.91725866881214,-0.7593426726440963,10.871321164132183,-0.4202373515031743,1256
DHR,0.15728643840401046,0.28031216798540853,0.5611117046199646,-0.3664860015604185,14.90681399385358,0.11592052908587887,3.830947689095214,-0.0030236802177605604,1256
DRI,0.2582666605358612,0.4481850360866088,0.5762500747257275,-0.7210289667616108,14.257270463186027,0.8261434218160311,27.496035895376735,0.1775466474644316,1256
DDOG,0.5647741143861107,0.5923310331120637,0.953477165325661,-0.6810643090895365,15.246639468324677,0.5592521320318767,5.747340778800819,0.18775746771476864,1256
DVA,0.22916757216563322,0.3636666485372494,0.6301583416774612,-0.5109881987899276,13.67906359617469,-1.7293273209669602,21.70071060194689,0.4298395402029975,1256
DECK,0.6350818814460308,0.44113391635863974,1.439657795275284,-0.5468734498880959,14.677851454884054,0.4335900360405219,7.2171713803688196,0.8469547754716522,1256
DE,0.27613506522100084,0.33152497834839895,0.832923861715213,-0.3741554974634632,14.31801786947367,-0.21142879101978804,6.537358348022943,0.07382784230270056,1256
DELL,0.498720196227026,0.44407042979649824,1.123065538175041,-0.5078686569352382,15.553326145913559,1.2641470169745632,18.782787171120983,0.524130673525804,1256
DAL,0.1397316809866307,0.48931764802817335,0.2855643599811168,-0.688495691856012,16.517330091254536,-0.12867975393210226,10.796092645493827,0.5255675839067948,1256
