ticker,cluster,annual_return,annual_volatility,sharpe_ratio,max_drawdown,log_avg_volume,skewness,kurtosis,recent_1y_return
APH,0,0.268414363120405,0.2838592302293759,0.94558969565129,-0.3755776815231061,15.527020085202237,-0.6121772967124106,6.736175544879018,0.4140412678649683
ADI,2,0.2154916209625452,0.3543611122715729,0.6081130617893484,-0.33619937075566,15.01796412507559,-0.025546641320691,6.8980690071648105,0.0886671231749067
AON,2,0.1650821785575411,0.2699220750128464,0.6115919883532475,-0.3872720330202271,14.030373522200216,-0.1183941668845893,15.617452090817697,0.2403836528188374
APA,1,0.2923558180834678,0.6986179181234621,0.418477411614,-0.8793986624762462,15.946231698993616,-1.197900363934529,25.063378166094036,-0.3536790158666891
APO,0,0.4507706225088028,0.4285039069607818,1.0519638565397234,-0.534794392111612,14.79443565726686,0.5697421486040735,12.361164350341774,0.8134574546389817
AAPL,0,0.3490049195216322,0.3168909599323023,1.1013407248859055,-0.3142727169383147,18.32169935844454,0.1046755766343746,5.273350064610449,0.3163430951969888
AMAT,0,0.3679866375879588,0.4674402105521548,0.7872378740230362,-0.5513918906805574,15.805504555813291,-0.3149488290692881,3.4783806773300627,0.0175714573301755
APP,3,1.0493281777548171,0.7631952009493,1.374914538835688,-0.919024812239502,14.918582033287802,2.0387942901596685,14.807280576286482,7.416060670632421
APTV,1,0.0247460225225339,0.4802146507727054,0.0515311694108365,-0.7074444080460048,14.585908257691486,-0.9506744256912668,15.146013958645089,-0.3300267522011466
ACGL,2,0.2439468396339208,0.338796364928783,0.7200397196858942,-0.538397687515893,14.513089565874028,-0.321335637129531,10.062201956330831,0.3011299457000356
ADM,2,0.0953473512742295,0.3043436595217489,0.3132884431502863,-0.4640504521660485,14.97124965245924,-1.8353695191009027,23.024663048329455,-0.2816842980179997
ARES,0,0.5335676266448857,0.3761207258023736,1.4186073514205646,-0.440731890402538,13.766688525293416,0.1337631863799977,6.468515907484587,0.5439677260146396
ANET,0,0.6892204171643699,0.4273307953806943,1.612849868566966,-0.3842277279762277,16.071776718501877,0.7514140197392162,8.410390786548074,0.8929132444102237
